OPUO postupci 2017.	Sustav odvodnje i pročišćavanja aglomeracije Plitvička jezera	OPUO informacija	16.01.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/16012017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis_1.pdf
OPUO postupci 2017.	Sustav odvodnje i pročišćavanja aglomeracije Plitvička jezera	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_745.pdf
OPUO postupci 2017.	Sustav vodoopskrbe, odvodnje i pročišćavanja otpadnih voda aglomeracije Kaštela-Trogir	OPUO informacija	16.01.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/16012017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis_3.pdf
OPUO postupci 2017.	Sustav vodoopskrbe, odvodnje i pročišćavanja otpadnih voda aglomeracije Kaštela-Trogir	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_747.pdf
OPUO postupci 2017.	Rekonstrukcija građevina za intenzivni uzgoj svinja 'Farma Magadenovac' povećanjem ukupnog kapaciteta uzgoja na 3 200 krmača i 6 500 tovljenika na k.č. 591 k.o. Golinci, Grad Donji Miholjac	OPUO informacija	16.01.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/16012017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis_2.pdf
OPUO postupci 2017.	Rekonstrukcija građevina za intenzivni uzgoj svinja 'Farma Magadenovac' povećanjem ukupnog kapaciteta uzgoja na 3 200 krmača i 6 500 tovljenika na k.č. 591 k.o. Golinci, Grad Donji Miholjac	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_746.pdf
OPUO postupci 2017.	Sanacija i uređenje parka kraj dvorca u Našicama	OPUO informacija	13.01.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/13012017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis.pdf
OPUO postupci 2017.	Sanacija i uređenje parka kraj dvorca u Našicama	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_743.pdf
OPUO postupci 2017.	Eksploatacija prirodnog plina iz plinskog polja Irena na području eksploatacijskog polja ugljikovodika 'Izabela'	OPUO informacija	13.01.2017. - INFORMACIJA o zahtjevu za ocjenu o potrebi procjene utjecaja zahvata na okoliš [PDF]	http://mzoip.hr/doc/13012017_-_informacija_o_zahtjevu_za_ocjenu_o_potrebi_procjene_utjecaja_zahvata_na_okolis_1.pdf
OPUO postupci 2017.	Eksploatacija prirodnog plina iz plinskog polja Irena na području eksploatacijskog polja ugljikovodika 'Izabela'	OPUO elaborat	ELABORAT zaštite okoliša [PDF]	http://mzoip.hr/doc/elaborat_zastite_okolisa_744.pdf
